ListID,Name,FullName,CompanyName,ContactName,Email,Phone,AltPhone,Fax,BillAddress,BillCity,BillState,BillZip,BillCountry,ShipAddress,ShipCity,ShipState,ShipZip,ShipCountry,CustomerType,Terms,SalesRep,Balance,TotalBalance,CreditLimit,AccountNumber,ResaleNumber,VatNumber,TinNumber,IsVatRegistered,TaxItemRef,TaxCodeRef,IsActive,Notes
80000311-1467607987,Softlogic IT,Softlogic IT,Softlogic Information Technologies (Pvt),,buddhika.ruwan80@softlogic.lk,,,,Softlogic Information Technologies (Pvt),No 14,DE,,,,,,,,,Due on receipt,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000037C-1494836507,Softlogic Life PLC,Softlogic Life PLC,,,,,,,"Softlogic Life PLC, No 283, R.A De Mel Mawatha, , Colombo 03",VAT No,,134008208-700,,,,,,,,,AS,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800002AF-1425037368,Softlogic Retail (Pvt) Ltd.,Softlogic Retail (Pvt) Ltd.,Softlogic Retail (Pvt) Ltd.,,,,,,"Softlogic Retail (Pvt) Ltd., Level 03, Panasonic Building, , 402, Galle Road,",Colombo 03.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000029F-1417067395,Softlogic Retail (Pvt)Ltd,Softlogic Retail (Pvt)Ltd,Softlogic Retail (Pvt)Ltd,,,,,,"Softlogic Retail (Pvt)Ltd, (Office Automation Division), Subsidiary of Softlogic Holdings PLC, Panasonic Building,","Level3, No.402, Galle Road, col","No.402, Galle Road",,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000488-1559809964,Softnet Information (Pvt) Ltd,Softnet Information (Pvt) Ltd,Softnet Information (Pvt) Ltd,,,,,,"Softnet Information (Pvt) Ltd, 69 1ST FLOOR, , SUPER MARKET",MAHARAGAMA,,,Sri Lanka,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000010C-1238680056,SOFTWARE & MANAGEMENT SERVICES (PVT) LTD,SOFTWARE & MANAGEMENT SERVICES (PVT) LTD,SOFTWARE & MANAGEMENT SERVICES (PVT) LTD,,,4511109,,4512533,"SOFTWARE & MANAGEMENT SERVICES (PVT) LTD, 96/A, DUTUGEMUNU MAWATHA, KOHUWELA",DEHIWELA,,,,,,,,,,Due on receipt,SS,0.00,0.00,0,SMS,,,,0,VAT,,1,
80000184-1253695270,Softwave Pvt Ltd,Softwave Pvt Ltd,"Softwave Printing & Packaging (P) Ltd,",,,,,,"Softwave Printing & Packaging (P) Ltd, , 107 D, Havelock Road,",Colombo - 05.,,,,"Softwave Printing & Packaging (P) Ltd, ",Colombo - 05.,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000110-1238680056,Sohanec Total IT Solutions (Pvt) Ltd,Sohanec Total IT Solutions (Pvt) Ltd,Sohanec Total IT Solutions (Pvt) Ltd,Manjula,manjula@sohanecit.com,"2878894, 0714323006",,,"Manjula, Sohanec Total IT Solutions (Pvt) Ltd, 1438/1/1, Kotte Road",Rajagiriya,,,,,,,,,,,,0.00,0.00,0,Soha,,,,0,,,1,
80000283-1401875373,South Asian Technologies (Pvt) Ltd,South Asian Technologies (Pvt) Ltd,South Asian Technologies (Pvt) Ltd,,,0117-555500,,0117-555509,"South Asian Technologies (Pvt) Ltd, No:24/2, Jesmin Park, , Narahenpita Road,",Nawala,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000308-1461133046,SouthNet Technologies (Pvt) Ltd,SouthNet Technologies (Pvt) Ltd,SouthNet Technologies (Pvt) Ltd,,,091-4650600,0777-902852,091-7390073,"SouthNet Technologies (Pvt) Ltd, No155, Wackwella Road, , Galle.",VAT No -114338753-7000,,,,,,,,,,,A,0.00,0.00,0,,,114338753-7000,,1,VAT15%,...,1,
8000017C-1247469770,"Spence Shipping Pvt Ltd.,","Spence Shipping Pvt Ltd.,","Spence Shipping Pvt Ltd.,",,,,,,"Spence Shipping Pvt Ltd., , No. 315, Vauxhall street,",Colombo 02.,,,,"Spence Shipping Pvt Ltd., ",Colombo 02.,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000380-1495196683,Sri Lanka Institute of Taxation,Sri Lanka Institute of Taxation,,,,,,,"Sri Lanka Institute of Taxation, No 42-A-1/1 Galle Road, , Dehiwala North,",Dehiwala.,,,,,,,,,,,AD,-3450.00,-3450.00,0,,,,,0,VAT15%,Tax,1,
800001D1-1301636630,Sri Lanka Insurance Coporation ltd.,Sri Lanka Insurance Coporation ltd.,SRI LANKA INSURANCE CORPORATION LTD,,,0112 357 905,,0112 357 913,"SRI LANKA INSURANCE CORPORATION LTD., 21, Vauxhall Street, , Colombo 02.",VAT No -,,294001590-700,,,,,,,,Due on receipt,AS,2562207.10,2562207.10,0,,,,,0,Non VAT,Tax,1,
8000024B-1374050492,Sri Lanka Navy,Sri Lanka Navy,Commander of the Navy,,,,,,"Commander of the Navy, , Sri Lanka Navy Headquarters",Colombo 01,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000026D-1392965568,Sri Lanka Press Institute,Sri Lanka Press Institute,Sri Lanka Press Institute,,,,,,"Sri Lanka Press Institute, No:96, , Kirula Road,",Colombo 05,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,NBT,Tax,1,
80000130-1238680058,SRI VAMA CONNECTING CENTRE,SRI VAMA CONNECTING CENTRE,SRI VAMA CONNECTING CENTRE,,,,,,"SRI VAMA CONNECTING CENTRE, 3, W.A.DE SILVA MW,",,W.A.DE,,,,,,,,,,,0.00,0.00,0,VAMA,,,,0,,,1,
8000038B-1498034875,Srila,Srila,,,,,,,Srila,,,,,,,,,,,,,0.00,0.00,0,,,,,0,,Tax,1,
80000302-1459921970,St.Anthony's Coating & Minerals(Pvt) Ltd.,St.Anthony's Coating & Minerals(Pvt) Ltd.,St.Anthony's Coating & Minerals(Pvt) Ltd.,,,,,,"St.Anthony's Coating & Minerals(Pvt) Ltd., #752/1, , Dr.Danister De Silva Mawatha, , Base Line Road,",Colombo 09.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
800001F3-1315284945,Stafford Motor,Stafford Motor,"STAFFORD MOTOR CO.(PVT) LTD.,",,,,,,"STAFFORD MOTOR CO.(PVT) LTD., , 718/7, Maradana Road,",Colombo 10.,,,,,,,,,,Due on receipt,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000113-1238680056,STAR COMMUNICATION,STAR COMMUNICATION,STAR COMMUNICATION,,,,,,STAR COMMUNICATION,,,,,,,,,,,,,0.00,0.00,0,STR,,,,0,,,1,
8000041F-1528171912,Star Garments (Pvt) Limited,Star Garments (Pvt) Limited,Star Garments (Pvt) Limited,,,,,,"Star Garments (Pvt) Limited, Phase 1,",,Ring Road 2,,Sri Lanka,Star Garments (Pvt) Limited,,Ring Road 2,,Sri Lanka,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004B0-1571654077,Star Garments Group (Pvt) Ltd,Star Garments Group (Pvt) Ltd,Star Garments Group (Pvt) Ltd,,,,,,"Star Garments Group (Pvt) Ltd, 1A, 4th Floor, Unity Place, Colombo",VAT Reg Number,,100896761-700,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003E4-1514533530,Star Technology,Star Technology,Star Technology,,,,,,"Mr. Jayasiri Gunasekara, Star Technology, , No: 565/A,","Batuwaththa, Ragama",,,,,,,,,,,L,198750.00,198750.00,0,,,,,0,Non VAT,Tax,1,
80000181-1250237834,State Bank of India.,State Bank of India.,State Bank of India.,,,,,,"STATE BANK OF INDIA., , 16, Sir Baron Jayatilake Mawatha,",,Sir Baron,,,State Bank of India.,,Sir Baron,,,,Due on receipt,AS,7000.00,7000.00,0,,,,,0,Non VAT,...,1,
80000193-1263907293,Stateman Hats,Stateman Hats,,,,,,,Stateman Hats,,,,,,,,,,,,,0.00,0.00,0,,,,,0,,Tax,0,
80000112-1238680056,STATEMAN HATS (Pvt) LTD.,STATEMAN HATS (Pvt) LTD.,STATEMAN HATS (Pvt) LTD.,MS. Nirmala,chrishanthi@statesmanlk.com,2932895,5364474,2932894,"STATESMAN HATS (Pvt) LTD., 33, Palliyawatte Road, , Palliyawatte, , Wattala.",Vat No,,114261009-700,,,,,,,,Due on receipt,AS,143725.00,143725.00,0,STATES,,,,0,Non VAT,...,1,
80000009-1237878667,Statesman Hats,Statesman Hats,,,,,,,,,,,,,,,,,,,,0.00,0.00,0,,,,,0,Export,Tax,0,
800003BE-1507622251,Stelacom (Pvt) Ltd,Stelacom (Pvt) Ltd,Stelacom (Pvt) Ltd,,,,,,"Stelacom (Pvt) Ltd, , 410/118, Bauddhaloka Mw,",Colombo 07,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000010E-1238680056,STONE N STRING (PVT) LTD,STONE N STRING (PVT) LTD,STONE N STRING (PVT) LTD,MR. GAFFAR,,2301555-9,,,"STONE N STRING (PVT) LTD, 275, R.A.DE MEL MAWATHA,",,R.A.DE,,,,,,,,,Due on receipt,AS,0.00,0.00,0,SNS,,,,0,,,1,
800001B1-1281667638,Strategic Inpirations,Strategic Inpirations,Strategic Inspirations (Pvt) Ltd,,,,,,"Strategic Inspirations (Pvt) Ltd, 32/4, Bellanwila",Boralesgamuwa,,,,,,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001E2-1310976732,Streamline International (pvt) Ltd,Streamline International (pvt) Ltd,"STREAMLINE INTERNATIONAL (PVT) LTD.,",,,,,,"STREAMLINE INTERNATIONAL (PVT) LTD., , 9, 2nd Floor, School Lane,",,2nd Floor,,,,,,,,,Due on receipt,R,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000022F-1355912401,Studio 3000,Studio 3000,Studio 3000,,,,,,"Studio 3000, , No:02, Piazza Shopping Arcade Galle Road, , Galle Face Hotel,",Colombo 03.,,,,,,,,,,,P,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000033E-1481786377,Studio Click,Studio Click,,,,,,,"Studio Click, No 336 , Kaduwela Road,",Battaramulla.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Non,1,
8000032E-1476787557,Studio Click Online,Studio Click Online,,,,,,,"Studio Click Online, No-49/30, Civali Mawatha",Hunupitiya,,,,,,,,,,,AD,16570.00,16570.00,0,,,,,0,Non VAT,Tax,1,
80000339-1479787530,Studio I Max,Studio I Max,,,,,,,"Studio I Max, No 94/1/49, Weragoda Building, Ja-ela,",Gampaha,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000274-1395030935,Studio Jonathans,Studio Jonathans,Studio Jonathans,,,,,,"Studio Jonathans, No:454, , Havelock Road,",Colombo 06,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
8000020C-1327642968,Studio Lakdam,Studio Lakdam,Studio Lakdam Pvt Ltd.,,,,,,"Studio Lakdam (Pvt) Ltd., 236 Galle Road,",Mount Lavinia.,,,,,,,,,,Due on receipt,AD,80991.00,80991.00,0,,,,,0,Non VAT,...,1,
8000048C-1560411132,Studio Net,Studio Net,Studio Net,,,,,,"Studio Net, No, 214C, , Sri Piyarathana Mawatha,",Galle,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003E6-1515221781,Studio Pro- Eye,Studio Pro- Eye,,,,,,,"Studio Pro-Eye, Karapitiya Road, , Kithulampitiya",Galle.,,,,,,,,,,,AD,8000.00,8000.00,0,,,,,0,Non VAT,Tax,1,
800003E8-1515393010,Studio Siyakroo,Studio Siyakroo,,,,,,,"Studio Siyakroo, 159/3/B, , Uyanwatte Ganaloka Nahim Mawatha, (New Hunupitiya Road)",Kelaniya,,,,,,,,,,,AD,-1771.00,-1771.00,0,,,,,0,Non VAT,Tax,1,
8000000C-1237878719,STUDIO TIMES,STUDIO TIMES,STUDIO TIMES,,,,,,STUDIO TIMES,,,,,,,,,,,,,0.00,0.00,0,.STU,,,,0,Export,Tax,1,
80000116-1238680057,SUBA WORLD TECHNICAL,SUBA WORLD TECHNICAL,SUBA WORLD TECHNICAL,,,,,,"SUBA WORLD TECHNICAL, 159, GALLE ROAD",COLOMBO 06,,,,,,,,,,,,0.00,0.00,0,SUBA,,,,0,,,1,
8000050C-1615975425,SUDARSHANA SENADHEERA ARCHITECTS,SUDARSHANA SENADHEERA ARCHITECTS,SUDARSHANA SENADHEERA ARCHITECTS,,,,,,"SUDARSHANA SENADHEERA ARCHITECTS, (PVT) LTD, 106, Sanasa Ideal City, , Bauddaloka Mawatha",Gampaha,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000045D-1546320098,Sudarshana Senadheera Architects(PVT) LTD,Sudarshana Senadheera Architects(PVT) LTD,Sudarshana Senadheera Architects(PVT) LTD,,,,,,"Sudarshana Senadheera Architects(PVT) LTD, No- 106, Sanasa Ideal City, , Bauddhaloka,",Mawatha,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
80000117-1238680057,SUHADA INTERNET CAFE,SUHADA INTERNET CAFE,SUHADA INTERNET CAFE,MR. RANJITH,,0718888111,,4301561,"MR. RANJITH, SUHADA INTERNET CAFE, HIGHLEVEL ROAD",MAHARAGAMA,,,,,,,,,,,,0.00,0.00,0,SUHADA,,,,0,,,1,
80000190-1263207405,Sujee Cafe,Sujee Cafe,Sujee Cafe,,,,,,Sujee Cafe,,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000115-1238680057,SUMANRAJ,SUMANRAJ,SUMANRAJ,,,,,,SUMANRAJ,,,,,,,,,,,,,0.00,0.00,0,SU,,,,0,,,1,
80000477-1553834699,Sumathi Information Technologies,Sumathi Information Technologies,Sumathi Information Technologies,,,0115553313,,,"Sumathi Information Technology (Pvt) Ltd, No 491, Galle Road",Colombo 03,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000322-1472473632,Summit Finance PLC,Summit Finance PLC,,,,,,,"Summit Finance PLC, City Office, , No 15, Station Road.",Colombo 03.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003E7-1515222639,Sun Aqua Pasikudah,Sun Aqua Pasikudah,,,,,,,"Sun Aqua Pasikudah, Kalkudha",Pasikudha,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000118-1238680057,SUN NET CAFE,SUN NET CAFE,SUN NET CAFE,,,,,,"SUN NET CAFE, 285/ 1/1, GALLE ROAD",COLOMBO 06,,,,,,,,,,,,0.00,0.00,0,SUN,,,,0,,,1,
80000119-1238680057,SUN NET DIGITAL HOUSE,SUN NET DIGITAL HOUSE,SUN NET DIGITAL HOUSE,,,,,,"SUN NET DIGITAL HOUSE, 107, HILL STREET",DEHIWELA,,,,,,,,,,,,0.00,0.00,0,Sun 1,,,,0,,,1,
8000011A-1238680057,SUN NET SYSTEM,SUN NET SYSTEM,SUN NET SYSTEM,,,,,,"SUN NET SYSTEM, 9/1 DEHIWELA ROAD",BORALASGAMUWA,,,,,,,,,,,,0.00,0.00,0,SUN NET,,,,0,,,1,
8000011B-1238680057,SUN RAYS COMPUTER SYSTEM,SUN RAYS COMPUTER SYSTEM,SUN RAYS COMPUTER SYSTEM,,,,,,"SUN RAYS COMPUTER SYSTEM, NO 21, OLD MOOR STREET,",,OLD,,,,,,,,,,,0.00,0.00,0,SUN RAY,,,,0,,,1,
800003BD-1507532238,Sun Shine Health Care Lanka Ltd,Sun Shine Health Care Lanka Ltd,,,,,,,"Sun Shine Health Care Lanka Ltd, 27-4/1, York Arcade Bldg., , York Arcade Road,",Colombo 01,,,,,,,,,,,A,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000011D-1238680057,SUNHINE INTERNET CAFE,SUNHINE INTERNET CAFE,SUNHINE INTERNET CAFE,,,,,,"SUNHINE INTERNET CAFE, 3/8, HOSPITAL ROAD",KALUBOVILA,,,,,,,,,,,,0.00,0.00,0,SUSHINE,,,,0,,,1,
800001FE-1318909934,Suntel Limited,Suntel Limited,"SUNTEL LIMITED.,",,,,,,"SUNTEL LIMITED., , 110, Sir James Peiris Mawatha,",,Sir James,,,,,,,,,Net 30,Y,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004E0-1594112180,Super Unique IT Solutions,Super Unique IT Solutions,Super Unique IT Solutions,,,,,,"Super Unique IT Solutions, 25/A Fernando Ave, ",Negombo,,11500,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004B6-1575879287,Supervision Technology (Pvt) Ltd,Supervision Technology (Pvt) Ltd,Supervision Technology (Pvt) Ltd,,,,,,"Supervision Technology (Pvt) Ltd, No 92/1/4 , Old Galle Road, , Walana",Panadura.,,,,,,,,,,,AD,209500.00,209500.00,0,,,,,0,VAT 8%,Tax,1,
8000011C-1238680057,SUPPLY ROOM (PVT) LTD,SUPPLY ROOM (PVT) LTD,SUPPLY ROOM (PVT) LTD,,,2848442,,,"SUPPLY ROOM (PVT) LTD, 134 BORELLA ROAD DEPANAMA PANNIPITIYA",,,,,,,,,,,,,0.00,0.00,0,SUPPLY,,,,0,,,1,
800004D2-1586324486,SupremeSAT (PVT) LTD,SupremeSAT (PVT) LTD,,,,,,,"SupremeSAT (PVT) LTD, No 33, West Tower, , World Trade Centre,",Colombo 01,,,Sri Lanka,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003D2-1512358177,Survey Department,Survey Department,Survey Department,,,,,,"Survey Department, , Senior Superintendent, , (Procurement & Supplies), , Surveyor General's Office,",Colombo 05,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,..,Tax,1,
80000360-1487828810,Susila Creations(Pvt)  Ltd,Susila Creations(Pvt)  Ltd,,,,,,,"Susila Creations (Pvt) Ltd, No 10, Pangiriwatta Mawatha, Mirihana,",Nugegoda,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000186-1256532795,Swarnamahal Fin. Svcs,Swarnamahal Fin. Svcs,Swarnamahal Financial Services Ltd.,Samith Ganepola,,011 2556160 - 4,,011 2595062,"SWARNAMAHAL FINANCIAL SERVICES PLC., , 654, Galle Road,",Colombo 03.,,,,Swarnamahal Financial Services Ltd.,Colombo 03,,,,,Due on receipt,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000239-1362117130,Swedish Cooperative Centre,Swedish Cooperative Centre,Swedish Cooperative Centre,Mr.Kalum,,2882005,,2865944,"Swedish Cooperative Centre, , No:285/2B, , Kaduwela Road,",Battaramulla.,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000478-1553924658,Swedish Trading Audio Visual (Pvt) Ltd,Swedish Trading Audio Visual (Pvt) Ltd,,,,,,,"Swedish Trading Audio Visual (Pvt) Ltd, No 191, Viting house , ",Galle Road,MT,,,,,,,,,,SK,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000019E-1272363447,Swiss Biogenics,Swiss Biogenics,Swiss Biogenics Limited,,,,,,"Swiss Biogenics Limited, 27-4/1, York Arcade Building, , York Arcade Road,",Colombo 01,,,,Swiss Biogenics Limited,Colombo 01,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,NBT,Tax,1,
800001DF-1309262585,Swisstec Aluminium ( Lankatiles),Swisstec Aluminium ( Lankatiles),Swisstec Aluminum Limited,,,,,,"Swisstec Aluminum Limited, No. 7/76 , Pahala Dompe,",DOMPE,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,NBT,Tax,1,
8000021B-1337252922,SWISSTEK (CEYLON)PLC,SWISSTEK (CEYLON)PLC,"Swisstek(Ceylon)Plc,",,,011-4734392/2,,011-4734390,"Swisstek(Ceylon)Plc, , No215, , Nawala Rd, , Narahenpita,",Colombo 05.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,NBT,Tax,1,
800003EE-1516870274,Synergy Engineering (Pvt) ltd,Synergy Engineering (Pvt) ltd,,,,,,,"Synergy Engineering (Pvt) ltd, 452/B, Susilarama Road,",Malabe,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800002D3-1443508017,Synergy Information Technology,Synergy Information Technology,Synergy Information Technology,,,,,,"Synergy Information Technology, No:54/7B, , Kotikawatta Road,",Gothatuwa.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000238-1361354366,Synergy Ventures,Synergy Ventures,Seynergy Ventures,,,,,,"Synergy Ventures, Dickmons Road, , Colombo 05.",VAT No,,114753874-700,,,,,,,,,AS,9000.00,9000.00,0,,,,,0,VAT15%,Non,1,
80000384-1495863457,"Synology ,Taiwan","Synology ,Taiwan",,,,,,,"Synology Incorporated, Taipe",,,,Taiwan,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000172-1239769812,Synology Inc,Synology Inc,Synology Inc.,,,,,,"Synology Inc., 6F-2,",,"No. 106, Chang An W. ",,"Taipei, Taiwan ROC",,,,,,,DDU,,0.00,0.00,0,,,,,0,Non VAT,Non,1,
8000033A-1479893131,Sysco Network Systems,Sysco Network Systems,,,,,,,"Sysco Network Systems(Pvt) Ltd, No .73/48 , , Kirulapona Mawatha,",Colombo 05,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000393-1499836371,T & D Associates,T & D Associates,,,,,,,"T & D Associates, No 36 light House Street, Fort ,",Galle.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,..,Tax,1,
800004A9-1569221194,T & D Associates.,T & D Associates.,T & D Associates,,,,,,"T & D Associates, 175/B 1/2 Anagarika Dharmapala Mwawatha",Matara,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000328-1475137324,T E C Data Solutions,T E C Data Solutions,,,,,,,"T E C Data Solutions, No 08, Bambalapitiya Drive",Colombo 04,,,,,,,,,,,L,-250.00,-250.00,0,,,,,0,Non VAT,Tax,1,
80000323-1472703229,T K S Finance Limited,T K S Finance Limited,,,,,,,"T K S Finance Limited, No 245, Dharmapala Mawatha,",Colombo 07,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000011E-1238680057,"T,S,P MANAGEMENT SERVICES (PVT) LTD","T,S,P MANAGEMENT SERVICES (PVT) LTD","T,S,P MANAGEMENT SERVICES (PVT) LTD",,,2644741,,,"T, S, P MANAGEMENT SERVICES (PVT) LTD",,"S, P MANAGEMENT SERVI",,,,,,,,,,,0.00,0.00,0,"T,S,P",,,,0,,,1,
80000129-1238680057,TABLE TENNIS ASSOCIATION OF SRI LANKA,TABLE TENNIS ASSOCIATION OF SRI LANKA,TABLE TENNIS ASSOCIATION OF SRI LANKA,ASITHA VITHANAGAMAGE,,0777 324040,,,"ASITHA VITHANAGAMAGE, TABLE TENNIS ASSOCIATION OF SRI LANKA, 567/3A KANDY ROAD, , RANMUTHUGALA",KADAWATHA,,,,,,,,,,,,0.00,0.00,0,TTASL,,,,0,,,1,
800002B5-1430971195,Taj Samudra,Taj Samudra,Taj Samudra,,,,,,"Taj Samudra, Galle Face Center Road,",Colombo 03,,,,,,,,,,,E,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
8000030A-1461929163,Tajima Colombo (Pvt) Ltd,Tajima Colombo (Pvt) Ltd,Tajima Colombo (Pvt) Ltd,,,,,,"Tajima Colombo (Pvt) Ltd, No:28 , Galle Road, , Dehiwala, ",VAT No,,114073997-700,,,,,,,,,AS,6000.00,6000.00,0,,,,,0,VAT15%,Tax,1,
80000377-1494767850,Tallees Advertising (Pvt)Ltd,Tallees Advertising (Pvt)Ltd,,,kshe@talles.com,,,,"Tallees Advertising (Pvt) Ltd, No 5 Park Circus, Park Road",Colombo 05,,,,,,,,,,,AD,5000.00,5000.00,0,,,,,0,Export,Tax,1,
800003CC-1509966661,TASZ Holdings (Pvt)Ltd,TASZ Holdings (Pvt)Ltd,,,,,,,"TASZ Holdings(PVT)Ltd, Level 06, No 48, Parkway Building, Park Street, Colombo 02",VAT No,,114382345-700,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000029B-1411529562,Tea Tang (Pvt) Ltd,Tea Tang (Pvt) Ltd,Tea Tang (Pvt) Ltd,,teatng@teatang.com,0112-547834/5/6,,0112-547824 /0112-547,"Tea Tang (Pvt) Ltd, No:235/4, Old Awissawella Road, , Orugodawatha.",VAT No,,104059503-700,,,,,,,,,AS,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800001D5-1302082885,TEARDROP HOLIDAYS (PVT) LTD,TEARDROP HOLIDAYS (PVT) LTD,TEARDROP HOLIDAYS (PVT) LTD,,,0117 895 830,,,"TEARDROP HOLIDAYS (PVT) LTD, 30/84, Perera Gardens, , Off Perera Mawatha, Pelawatte,",Battaramulla.,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000440-1538024305,Tech Crop Solutions (Pvt) Ltd,Tech Crop Solutions (Pvt) Ltd,Tech Crop Solutions (Pvt) Ltd,,,,,,"Tech Corp Solutions (Pvt) Ltd, 502E, 3rd Floor, Unity Plaza",,3rd Floor,,,,,,,,,,DC,-64000.00,-64000.00,0,,,,,0,Non VAT,Tax,1,
8000052D-1715844090,Tech Doc (Pvt) ltd,Tech Doc (Pvt) ltd,,,,,,,Tech Doc (Pvt) ltd,,,,,,,,,,,,SMM,473350.00,473350.00,0,,,,,0,Non VAT,Tax,1,
80000120-1238680057,TECH NET ZONE,TECH NET ZONE,TECH NET ZONE,,,,,,"TECH NET ZONE, 9A, HAMDAM LANE",COLOMBO 06,,,,,,,,,,,,0.00,0.00,0,TECH,,,,0,,,1,
800003E9-1515818261,Tech Solution Network,Tech Solution Network,,,,,,,"Tech Solution Network, No 140, Ceylinco Houses, Abeyrathne Mawatha",Boralesgamuwa.,,,,,,,,,,,N,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000047F-1554883394,Techno First (Pvt) Ltd,Techno First (Pvt) Ltd,Techno First (Pvt) Ltd,,,,,,"Techno First (Pvt) Ltd, 85A, 1/33, New Kelaniya, Bridge Road,",Colombo 14,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000490-1561529901,Technoland Computer systems and Networks,Technoland Computer systems and Networks,Technoland Computer systems and Networks,,,,,,"Technoland Computer systems, and Networks, 458A, Station Road,",Katunayake.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000011F-1238680057,TECHNOLOGY PROVIDER,TECHNOLOGY PROVIDER,TECHNOLOGY PROVIDER,,,,,,"TECHNOLOGY PROVIDER, 10, OLD FERRY ROAD, , MALAY STREET",COLOMBO 2,,,,,,,,,,,,0.00,0.00,0,TE,,,,0,,,1,
800001AF-1280902591,techtron,techtron,Techtron Integrated Solutions (Pvt) Ltd,,Shaheer@activelk.com,,,,"Techtron Integrated Solutions (Pvt) Ltd, 195, High Level Road,",,High,,,Techtron Integrated Solutions (Pvt) Ltd,,High,,,,Due on receipt,AS,27000.00,27000.00,0,,,,,0,VAT15%,...,1,
8000021D-1338547099,TEDHA PVT LTD,TEDHA PVT LTD,TEDHA Pvt Ltd,,ramesh@tedha.lk,0117-399660,,0117-399665,"TEDHA Pvt Ltd, , No:3, Elibank Road,",Colombo 04.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,VAT,Tax,1,
